CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_Pack,183,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_Module,184,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_Cell,185,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_EngineeringUnits,186,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction,187,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_Id,188,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_SubCategory,189,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_Definition,190,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_Requirements,191,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_Regulations,192,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_AccessRights,193,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_Behaviour,194,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_Granularity,195,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_Pack,196,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_Module,197,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_Cell,198,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_MainProductProduction_EngineeringUnits,199,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution,200,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_Id,201,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_SubCategory,202,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_Definition,203,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_Requirements,204,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_Regulations,205,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_AccessRights,206,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_Behaviour,207,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_Granularity,208,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_Pack,209,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_Module,210,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_Cell,211,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_Distribution_EngineeringUnits,212,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling,213,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_Id,214,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_SubCategory,215,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_Definition,216,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_Requirements,217,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_Regulations,218,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_AccessRights,219,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_Behaviour,220,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_Granularity,221,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_Pack,222,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_Module,223,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_Cell,224,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_EndOfLifeAndRecycling_EngineeringUnits,225,Unspecified
CarbonFootprintType_CarbonFootprintPerformanceClass,226,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_Id,227,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_SubCategory,228,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_Definition,229,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_Requirements,230,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_Regulations,231,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_AccessRights,232,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_Behaviour,233,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_Granularity,234,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_Pack,235,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_Module,236,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_Cell,237,Variable
CarbonFootprintType_CarbonFootprintPerformanceClass_EngineeringUnits,238,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy,239,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_Id,240,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_SubCategory,241,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_Definition,242,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_Requirements,243,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_Regulations,244,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_AccessRights,245,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_Behaviour,246,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_Granularity,247,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_Pack,248,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_Module,249,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_Cell,250,Variable
CarbonFootprintType_WebLinkToPublicCarbonFootprintStudy_EngineeringUnits,251,Variable
CircularityAndResourceEfficiencyType,252,ObjectType
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance,253,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_Id,254,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_SubCategory,255,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_Definition,256,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_Requirements,257,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_Regulations,258,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_AccessRights,259,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_Behaviour,260,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_Granularity,261,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_Pack,262,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_Module,263,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_Cell,264,Variable
CircularityAndResourceEfficiencyType_ManualForRemovalOfTheBatteryFromTheAppliance_EngineeringUnits,265,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack,266,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_Id,267,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_SubCategory,268,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_Definition,269,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_Requirements,270,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_Regulations,271,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_AccessRights,272,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_Behaviour,273,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_Granularity,274,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_Pack,275,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_Module,276,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_Cell,277,Variable
CircularityAndResourceEfficiencyType_ManualForDisassemblyAndDismantlingOfTheBatteryPack_EngineeringUnits,278,Variable
CircularityAndResourceEfficiencyType_PostalAddressOfSourcesForSpareParts,279,Variable
CircularityAndResourceEfficiencyType_PostalAddressOfSourcesForSpareParts_Id,280,Variable
CircularityAndResourceEfficiencyType_PostalAddressOfSourcesForSpareParts_SubCategory,281,Variable
CircularityAndResourceEfficiencyType_PostalAddressOfSourcesForSpareParts_Definition,282,Variable
CircularityAndResourceEfficiencyType_PostalAddressOfSourcesForSpareParts_Requirements,283,Variable
CircularityAndResourceEfficiencyType_PostalAddressOfSourcesForSpareParts_Regulations,284,Variable
